filename,class_id,x_center,y_center,width,height
20220531_095415.jpg,0,0.391865,0.447669,0.167989,0.238591
20220531_095420.jpg,0,0.386243,0.479663,0.203704,0.28621
20220531_095420.jpg,0,0.805721,0.40997,0.208003,0.233631
20220531_095513.jpg,0,0.805721,0.595982,0.191468,0.248016
20220531_095521.jpg,0,0.501333,0.413375,0.148667,0.22925
20220531_095522.jpg,0,0.466766,0.614459,0.13922,0.142609
20220531_095525.jpg,0,0.40625,0.504464,0.094907,0.164187
20220531_095525.jpg,0,0.54332,0.532862,0.12963,0.188244
20220531_095549.jpg,0,0.467167,0.470625,0.191667,0.27275
20220531_095549.jpg,0,0.463833,0.638875,0.071,0.11125
20220531_095549.jpg,0,0.360333,0.58,0.064,0.1335
20220531_095549.jpg,0,0.913667,0.686375,0.106667,0.10925
20220531_095549.jpg,0,0.959333,0.518125,0.081333,0.23225
20220531_095624.jpg,0,0.366237,0.62438,0.599537,0.738839
20220531_095624.jpg,0,0.81961,0.522569,0.103505,0.136409
20220531_095624.jpg,0,0.884425,0.529762,0.086971,0.107639
20220531_095629.jpg,0,0.27662,0.431672,0.241071,0.339038
20220531_095629.jpg,0,0.496528,0.564484,0.176257,0.249008
20220531_095645.jpg,0,0.337302,0.451265,0.147487,0.171379
20220531_095645.jpg,0,0.453869,0.482763,0.110119,0.147569
20220531_095645.jpg,0,0.63707,0.554563,0.090939,0.13244
20220531_095655.jpg,0,0.251819,0.544271,0.158399,0.204613
20220531_095724.jpg,0,0.355324,0.610491,0.224537,0.477431
20220531_095745.jpg,0,0.418651,0.58879,0.08664,0.198413
20220531_095745.jpg,0,0.487599,0.631076,0.103505,0.196181
20220531_095856.jpg,0,0.556548,0.363467,0.147487,0.21503
20220531_095856.jpg,0,0.61293,0.575769,0.125331,0.201637
20220531_095947.jpg,0,0.575728,0.460565,0.133598,0.244048
20220531_095947.jpg,0,0.805886,0.56126,0.078704,0.112599
20220531_100117.jpg,0,0.495866,0.483755,0.127976,0.127232
20220531_100117.jpg,0,0.687335,0.589782,0.092262,0.124008
20220531_100214.jpg,0,0.732143,0.59375,0.281085,0.322421
20220531_100353.jpg,0,0.4665,0.5305,0.159667,0.349
20220531_100402.jpg,0,0.463167,0.488375,0.230333,0.35825
20220531_100427.jpg,0,0.2645,0.527375,0.080333,0.08425
20220531_100427.jpg,0,0.050667,0.4165,0.083333,0.0665
20220531_100427.jpg,0,0.120667,0.56225,0.048667,0.0645
20220531_100427.jpg,0,0.492333,0.38625,0.214,0.2895
20220531_100427.jpg,0,0.7715,0.4805,0.080333,0.147
20220531_100523.jpg,0,0.635333,0.452875,0.338667,0.39375
20220531_100528.jpg,0,0.5625,0.5905,0.179,0.3
20220531_100531.jpg,0,0.516,0.412875,0.252667,0.34475
20220531_100543.jpg,0,0.243667,0.2295,0.105333,0.149
20220531_100543.jpg,0,0.5645,0.62075,0.147,0.1875
20220531_100543.jpg,0,0.872167,0.26125,0.104333,0.1355
20220531_100546.jpg,0,0.604667,0.569625,0.2,0.28525
20220531_100546.jpg,0,0.964833,0.5785,0.070333,0.149
20220531_100631.jpg,0,0.462333,0.558125,0.151333,0.37925
20220531_100634.jpg,0,0.624167,0.571125,0.189,0.46975
20220531_100720.jpg,0,0.326389,0.53497,0.147487,0.184028
20220531_100720.jpg,0,0.639881,0.404142,0.162698,0.228423
20220531_100728.jpg,0,0.135333,0.365375,0.105333,0.11875
20220531_100728.jpg,0,0.451333,0.509625,0.326667,0.51975
20220531_100728.jpg,0,0.694333,0.65925,0.129333,0.175
20220531_100740.jpg,0,0.445167,0.479,0.272333,0.3585
20220531_100758.jpg,0,0.306382,0.572173,0.272817,0.313988
20220531_100810.jpg,0,0.360333,0.59925,0.216667,0.4885
20220531_100810.jpg,0,0.677667,0.557125,0.082,0.16675
20220531_100810.jpg,0,0.782667,0.602375,0.083333,0.11775
20220531_100842.jpg,0,0.337302,0.515873,0.103175,0.09623
20220531_100842.jpg,0,0.568122,0.514757,0.137566,0.302827
20220531_100853.jpg,0,0.452,0.442,0.116667,0.199
20220531_100853.jpg,0,0.084667,0.51075,0.070667,0.076
20220531_100853.jpg,0,0.6375,0.595125,0.090333,0.10325
20220531_100916.jpg,0,0.532667,0.5165,0.2,0.4355
20220531_100938.jpg,0,0.738261,0.56188,0.307209,0.452629
20220531_100951.jpg,0,0.407573,0.556672,0.177579,0.277034
20220531_101001.jpg,0,0.172619,0.444568,0.267196,0.265625
20220531_101017.jpg,0,0.372833,0.4775,0.144333,0.2135
20220531_101017.jpg,0,0.861,0.517,0.118,0.1675
20220531_101051.jpg,0,0.468667,0.426875,0.136,0.19575
20220531_101051.jpg,0,0.620833,0.41275,0.076333,0.1115
20220531_101056.jpg,0,0.181167,0.496625,0.219667,0.23325
20220531_101225.jpg,0,0.440167,0.33575,0.159667,0.226
20220531_101225.jpg,0,0.433333,0.46025,0.082,0.1
20220531_101244.jpg,0,0.661872,0.554067,0.399802,0.553075
20220531_101354.jpg,0,0.29332,0.633681,0.150132,0.232639
20220531_101354.jpg,0,0.842262,0.640873,0.165344,0.356647
20220531_101708.jpg,0,0.13211,0.699281,0.169643,0.163442
20220531_101708.jpg,0,0.720734,0.421379,0.558532,0.731647
20220531_102221.jpg,0,0.55506,0.569568,0.133929,0.180804
20220531_102419.jpg,0,0.650132,0.449653,0.263228,0.261409
20220531_102444.jpg,0,0.387566,0.553075,0.118386,0.151786
20220531_102444.jpg,0,0.339451,0.620164,0.074405,0.106399
20220531_102444.jpg,0,0.690146,0.634177,0.070106,0.097222
20220531_102457.jpg,0,0.108631,0.575769,0.106151,0.172371
20220531_102457.jpg,0,0.667328,0.596974,0.096561,0.113591
20220531_102457.jpg,0,0.962467,0.576761,0.075066,0.180804
20220531_102521.jpg,0,0.170635,0.734375,0.164021,0.198413
20220531_102521.jpg,0,0.848545,0.72619,0.164021,0.260417
20220531_102531.jpg,0,0.103175,0.532862,0.114418,0.117808
20220531_102531.jpg,0,0.307705,0.62996,0.154431,0.150794
20220531_102531.jpg,0,0.499173,0.429563,0.256283,0.355655
20220531_102710.jpg,0,0.581845,0.459077,0.258929,0.447421
20220531_102721.jpg,0,0.335317,0.450149,0.217593,0.262401
20220531_102721.jpg,0,0.592262,0.502976,0.128307,0.134425
20220531_102819.jpg,0,0.681052,0.470362,0.204034,0.278026
20220531_102825.jpg,0,0.504134,0.484747,0.108796,0.143601
20220531_102825.jpg,0,0.78588,0.411458,0.242394,0.31498
20220531_102900.jpg,0,0.303571,0.637773,0.11045,0.166419
20220531_103012.jpg,0,0.592923,0.550471,0.198413,0.299851
20220531_103014.jpg,0,0.561343,0.688988,0.176257,0.233631
20220531_103125.jpg,0,0.25744,0.356647,0.194114,0.284226
20220531_103125.jpg,0,0.834821,0.771577,0.172288,0.22123
20220531_103125.jpg,0,0.216104,0.601066,0.078373,0.109375
20220531_103125.jpg,0,0.078869,0.586062,0.041336,0.062996
20220531_103234.jpg,0,0.3735,0.37525,0.276333,0.4385
20220531_103616.jpg,0,0.518684,0.573165,0.107474,0.099206
20220531_103616.jpg,0,0.407573,0.514261,0.073082,0.057788
20220531_103927.jpg,0,0.756283,0.68378,0.183201,0.349206
20220531_104217.jpg,0,0.087302,0.637277,0.104497,0.138641
20220531_104217.jpg,0,0.860615,0.62128,0.27877,0.470238
20220531_104330.jpg,0,0.429067,0.573661,0.137897,0.195437
20220603_102038.jpg,0,0.640377,0.461062,0.125331,0.139385
20220603_102101.jpg,0,0.292493,0.586062,0.090939,0.147817
20220603_102118.jpg,0,0.247851,0.553571,0.111442,0.184028
20220603_102258.jpg,0,0.357308,0.718874,0.074405,0.096974
20220603_102258.jpg,0,0.774306,0.691096,0.089616,0.142609
20220603_102941.jpg,0,0.431052,0.611979,0.25496,0.389633
20220603_103019.jpg,0,0.248512,0.545387,0.159722,0.297619
20220603_103143.jpg,0,0.592923,0.62686,0.115741,0.229415
20220603_103201.jpg,0,0.444775,0.446553,0.185847,0.478423
20220603_103201.jpg,0,0.580522,0.539062,0.102183,0.115823
20220603_103215.jpg,0,0.820933,0.510169,0.186177,0.347222
20220603_103215.jpg,0,0.121693,0.500744,0.118386,0.210813
20220603_103215.jpg,0,0.314649,0.59437,0.09623,0.116815
20220603_103236.jpg,0,0.193452,0.400174,0.179233,0.354415
20220603_103236.jpg,0,0.916832,0.380952,0.143188,0.18998
20220603_103322.jpg,0,0.711475,0.449653,0.253638,0.571429
20220603_103336.jpg,0,0.242229,0.478175,0.13922,0.187996
20220603_103336.jpg,0,0.763228,0.393849,0.213624,0.362599
20220603_103641.jpg,0,0.49041,0.612475,0.130952,0.250248
20220603_103657.jpg,0,0.614253,0.551959,0.191468,0.3688
20220603_103733.jpg,0,0.590278,0.50558,0.099206,0.116815
20220603_103733.jpg,0,0.79547,0.489459,0.093585,0.179812
20220603_103746.jpg,0,0.444114,0.468874,0.14881,0.204613
20220603_103756.jpg,0,0.448909,0.532862,0.219246,0.427827
20220603_103821.jpg,0,0.135582,0.470362,0.132275,0.141617
20220603_103821.jpg,0,0.377315,0.412946,0.232804,0.173611
20220603_103821.jpg,0,0.878968,0.424851,0.213624,0.385417
20220603_103821.jpg,0,0.039848,0.446553,0.075728,0.21999
20220603_103827.jpg,0,0.178241,0.419147,0.253307,0.237599
20220603_103827.jpg,0,0.657738,0.417163,0.217593,0.363591
20220603_103833.jpg,0,0.216931,0.41307,0.14881,0.303819
20220603_103833.jpg,0,0.747189,0.550471,0.110119,0.18378
20220603_103853.jpg,0,0.460648,0.554191,0.214947,0.526042
20220603_103853.jpg,0,0.55506,0.457961,0.125331,0.205605
20220603_103904.jpg,0,0.31746,0.419767,0.096561,0.156002
20220603_103904.jpg,0,0.599702,0.387153,0.124008,0.124008
20220603_103904.jpg,0,0.833499,0.384053,0.158399,0.318204
20220603_103935.jpg,0,0.279431,0.47247,0.246693,0.373016
20220603_103935.jpg,0,0.675595,0.549355,0.319444,0.434028
20220603_104002.jpg,0,0.199224,0.773204,0.382017,0.431603
20220603_104007.jpg,0,0.598545,0.371652,0.146164,0.328621
20220603_104018.jpg,0,0.47586,0.550967,0.14881,0.228423
20220603_104018.jpg,0,0.866402,0.572669,0.08664,0.15625
20220603_104024.jpg,0,0.134755,0.562376,0.194114,0.228423
20220603_104024.jpg,0,0.528274,0.580853,0.07705,0.147817
20220603_104045.jpg,0,0.395833,0.640377,0.380291,0.554067
20220603_104120.jpg,0,0.178902,0.599578,0.230159,0.426835
20220603_104227.jpg,0,0.572917,0.508061,0.326389,0.758681
20220603_104237.jpg,0,0.649471,0.539062,0.162698,0.40501
20220603_104237.jpg,0,0.437335,0.480655,0.121362,0.147817
20220603_104237.jpg,0,0.75496,0.574653,0.064815,0.087798
20220603_104237.jpg,0,0.871197,0.585069,0.071759,0.172619
20220603_104252.jpg,0,0.626653,0.432664,0.260582,0.673859
20220603_104252.jpg,0,0.965939,0.523562,0.068122,0.200397
20220603_104300.jpg,0,0.327712,0.565352,0.191799,0.410466
20220603_104310.jpg,0,0.75959,0.503348,0.26455,0.563244
20220603_104315.jpg,0,0.176753,0.491567,0.223214,0.481647
20220603_104315.jpg,0,0.874008,0.399058,0.165344,0.255456
20220603_104315.jpg,0,0.905754,0.632564,0.143519,0.232391
20220603_104325.jpg,0,0.409061,0.426959,0.298942,0.718006
20220603_104325.jpg,0,0.557705,0.487971,0.122685,0.207589
20220603_104347.jpg,0,0.755765,0.574851,0.488471,0.658633
20220603_104437.jpg,0,0.210648,0.52815,0.180556,0.364831
20220603_104437.jpg,0,0.034226,0.526662,0.067791,0.18378
20220603_104437.jpg,0,0.821594,0.505456,0.223214,0.410218
20220603_104443.jpg,0,0.264385,0.476562,0.221892,0.375248
20220603_104501.jpg,0,0.044478,0.559648,0.07705,0.167411
20220603_104501.jpg,0,0.694279,0.508681,0.127976,0.162202
20220603_104506.jpg,0,0.20172,0.365451,0.165344,0.293403
20220603_104506.jpg,0,0.639054,0.291667,0.177579,0.284226
20220603_104519.jpg,0,0.672784,0.380952,0.253638,0.419643
20220603_104524.jpg,0,0.595073,0.460441,0.092262,0.167411
20220603_104524.jpg,0,0.407573,0.434152,0.075728,0.092014
20220603_104557.jpg,0,0.286376,0.359747,0.10582,0.201637
20220603_104557.jpg,0,0.754795,0.391369,0.161045,0.332837
20220603_104623.jpg,0,0.266915,0.768525,0.200947,0.237188
20220603_104634.jpg,0,0.374669,0.521577,0.133598,0.25
20220603_104634.jpg,0,0.668816,0.427579,0.286706,0.558036
20220603_104637.jpg,0,0.447586,0.648065,0.27414,0.52381
20220603_104647.jpg,0,0.324632,0.594432,0.150315,0.364685
20220603_104647.jpg,0,0.501402,0.435164,0.276104,0.593429
20220603_104708.jpg,0,0.773479,0.509177,0.134921,0.334821
20220603_104708.jpg,0,0.73082,0.55568,0.063492,0.132192
20220603_104726.jpg,0,0.557209,0.545883,0.080026,0.162202
20220603_104726.jpg,0,0.685185,0.408358,0.267196,0.600446
20220603_104726.jpg,0,0.051587,0.494048,0.066138,0.125
20220603_104734.jpg,0,0.399967,0.456473,0.143188,0.239831
20220603_104734.jpg,0,0.662533,0.509673,0.158399,0.356647
20220603_104742.jpg,0,0.611442,0.431672,0.064815,0.080605
20220603_104802.jpg,0,0.446925,0.418651,0.178902,0.387401
20220603_104802.jpg,0,0.371032,0.601066,0.085317,0.156994
20220603_104812.jpg,0,0.463459,0.327753,0.110119,0.193204
20220603_104818.jpg,0,0.390377,0.382564,0.162368,0.214038
20220603_104818.jpg,0,0.790675,0.494172,0.109127,0.154018
20220603_104821.jpg,0,0.052083,0.496652,0.094907,0.2562
20220603_104821.jpg,0,0.86293,0.501364,0.140542,0.298859
20220603_104828.jpg,0,0.552414,0.457465,0.238426,0.624256
20220603_104903.jpg,0,0.607474,0.559772,0.114418,0.248016
20220603_104932.jpg,0,0.605324,0.321553,0.107474,0.267609
20220603_105005.jpg,0,0.758929,0.62748,0.32672,0.74504
20220603_105005.jpg,0,0.939484,0.504464,0.097884,0.201389
20220603_105015.jpg,0,0.149697,0.631944,0.100953,0.186111
20220603_105015.jpg,0,0.511698,0.48642,0.307626,0.582099
20220603_105043.jpg,0,0.197421,0.556672,0.146164,0.353423
20220603_105043.jpg,0,0.846396,0.549479,0.253638,0.690228
20220603_105043.jpg,0,0.285714,0.563368,0.068783,0.187252
20220603_105043.jpg,0,0.433036,0.582961,0.104828,0.178819
20220603_105105.jpg,0,0.732639,0.40315,0.158399,0.478423
20220603_105105.jpg,0,0.909226,0.483879,0.073082,0.160218
20220603_105110.jpg,0,0.33879,0.475446,0.221892,0.621032
20220603_105110.jpg,0,0.480655,0.286334,0.078373,0.143601
20220603_105114.jpg,0,0.324901,0.447669,0.174934,0.410218
20220603_105114.jpg,0,0.486111,0.490451,0.083995,0.091022
20220603_105114.jpg,0,0.852679,0.327133,0.246362,0.558036
20220603_105122.jpg,0,0.550926,0.402654,0.183201,0.28745
20220603_105134.jpg,0,0.354663,0.393973,0.043981,0.042411
20220603_105134.jpg,0,0.683862,0.380456,0.099206,0.172619
20220603_105204.jpg,0,0.478505,0.497768,0.12963,0.219246
20220603_105220.jpg,0,0.261574,0.540551,0.345899,0.625248
20220603_105304.jpg,0,0.709987,0.62748,0.228836,0.431052
20220603_105343.jpg,0,0.496362,0.621156,0.099206,0.178819
20220603_105343.jpg,0,0.679067,0.625372,0.177579,0.30878
20220603_105352.jpg,0,0.442791,0.518353,0.080026,0.10119
20220603_105352.jpg,0,0.570933,0.494668,0.055225,0.082589
20220603_105352.jpg,0,0.648148,0.580977,0.052249,0.081597
20220603_105352.jpg,0,0.719577,0.585069,0.049603,0.059028
20220603_105412.jpg,0,0.298776,0.622272,0.241071,0.649802
20220603_105412.jpg,0,0.401455,0.62686,0.054894,0.082589
20220603_105419.jpg,0,0.618552,0.547371,0.290675,0.758433
20220603_105424.jpg,0,0.692956,0.530878,0.155754,0.289435
20220603_105424.jpg,0,0.380622,0.546379,0.330688,0.905258
20220603_105452.jpg,0,0.62252,0.494172,0.221892,0.238839
20220603_105456.jpg,0,0.581229,0.213415,0.194352,0.419691
20220603_105508.jpg,0,0.420139,0.525174,0.089616,0.255208
20220603_105508.jpg,0,0.523975,0.516865,0.126653,0.344246
20220603_105521.jpg,0,0.557044,0.585565,0.355489,0.814484
20220603_105521.jpg,0,0.796958,0.715774,0.179233,0.450397
20220603_105530.jpg,0,0.581845,0.608879,0.126653,0.222222
20220603_105616.jpg,0,0.609458,0.470858,0.134921,0.171379
20220603_105616.jpg,0,0.751323,0.539062,0.134921,0.241815
20220603_105622.jpg,0,0.886574,0.595486,0.115741,0.209821
20220603_105622.jpg,0,0.579861,0.557168,0.169643,0.379216
20220603_105622.jpg,0,0.323578,0.428571,0.155754,0.258433
20220603_105625.jpg,0,0.617601,0.591597,0.240964,0.293646
20220603_105633.jpg,0,0.445602,0.653274,0.319775,0.693452
20220603_105633.jpg,0,0.699735,0.62748,0.155423,0.24504
20220603_105636.jpg,0,0.739749,0.403274,0.230159,0.385417
20220603_105639.jpg,0,0.609445,0.496749,0.205513,0.416737
20220603_105644.jpg,0,0.209987,0.548859,0.228836,0.360615
20220603_105644.jpg,0,0.88707,0.638269,0.194114,0.427827
20220603_105655.jpg,0,0.68998,0.610863,0.290675,0.387401
20220603_105655.jpg,0,0.472388,0.556176,0.117394,0.216022
20220603_105702.jpg,0,0.650132,0.455357,0.282407,0.543651
20220603_105710.jpg,0,0.270503,0.441964,0.220238,0.434028
20220603_105710.jpg,0,0.755622,0.479167,0.179233,0.313988
20220603_105718.jpg,0,0.221561,0.68068,0.199735,0.401042
20220603_105718.jpg,0,0.632606,0.524678,0.134921,0.140625
20220603_105734.jpg,0,0.73545,0.328869,0.263228,0.447421
20220603_105740.jpg,0,0.376488,0.46937,0.107474,0.207589
20220603_105740.jpg,0,0.694279,0.43626,0.059193,0.119048
20220603_105747.jpg,0,0.500661,0.476066,0.160053,0.301835
20220603_105747.jpg,0,0.650132,0.422371,0.122354,0.212798
20220603_105750.jpg,0,0.549603,0.449157,0.081349,0.115575
20220603_105824.jpg,0,0.455853,0.636781,0.260251,0.716022
20220603_105910.jpg,0,0.801091,0.715774,0.256283,0.43006
20220603_105939.jpg,0,0.429729,0.484871,0.092262,0.236607
20220603_110001.jpg,0,0.656415,0.400546,0.212302,0.510417
20220603_110030.jpg,0,0.301587,0.593378,0.412037,0.588046
20220603_110033.jpg,0,0.712798,0.550471,0.228505,0.417411
20220603_110110.jpg,0,0.618386,0.615575,0.100529,0.134425
20220603_110136.jpg,0,0.566799,0.572669,0.14881,0.263393
20220603_110200.jpg,0,0.435185,0.62438,0.100529,0.145585
20220603_110209.jpg,0,0.632937,0.449157,0.278439,0.483631
20220603_110218.jpg,0,0.810681,0.511161,0.16832,0.258433
20220603_110230.jpg,0,0.599041,0.520461,0.12004,0.208581
20220603_110237.jpg,0,0.843327,0.524882,0.274572,0.508802
20220603_110311.jpg,0,0.577209,0.578154,0.289532,0.473949
20220603_110317.jpg,0,0.484127,0.601562,0.228836,0.362847
20220603_110356.jpg,0,0.466766,0.590278,0.141865,0.375
20220603_110356.jpg,0,0.568783,0.492063,0.078704,0.145833
20220603_110410.jpg,0,0.67295,0.581473,0.146164,0.303819
20220603_110412.jpg,0,0.654927,0.486979,0.184854,0.488839
20220603_110414.jpg,0,0.741071,0.481771,0.271164,0.699653
20220603_110426.jpg,0,0.256614,0.56188,0.132275,0.177827
20220603_110426.jpg,0,0.885086,0.665179,0.195437,0.355655
20220603_110431.jpg,0,0.715443,0.491071,0.239749,0.459821
20220603_110453.jpg,0,0.244213,0.592262,0.140542,0.238591
20220603_110453.jpg,0,0.652116,0.655878,0.267196,0.406994
20220603_110455.jpg,0,0.896825,0.512153,0.133598,0.233631
20220603_110525.jpg,0,0.287367,0.471927,0.145296,0.255943
20220603_110837.jpg,0,0.692791,0.584077,0.293651,0.831845
20220603_110837.jpg,0,0.246362,0.15873,0.111772,0.113591
20220603_110850.jpg,0,0.803075,0.46565,0.268849,0.578621
20220603_110900.jpg,0,0.560516,0.588666,0.166667,0.423859
20220603_110904.jpg,0,0.287698,0.693576,0.227513,0.490823
20220603_110909.jpg,0,0.686673,0.576761,0.250992,0.53001
20220603_110909.jpg,0,0.516534,0.576761,0.08664,0.133185
20220603_110918.jpg,0,0.627315,0.544767,0.26455,0.66245
20220603_111006.jpg,0,0.610119,0.598462,0.230159,0.546627
20220603_111014.jpg,0,0.163131,0.702599,0.226774,0.202759
20220603_111030.jpg,0,0.703208,0.632068,0.31713,0.661458
20220603_111044.jpg,0,0.448909,0.452877,0.186177,0.197421
20220603_111044.jpg,0,0.729332,0.507068,0.303241,0.717014
20220603_111126.jpg,0,0.759755,0.424851,0.223214,0.521825
20220603_111136.jpg,0,0.258763,0.590154,0.351521,0.81126
20220603_111136.jpg,0,0.78588,0.535962,0.176257,0.361607
20220603_111142.jpg,0,0.293287,0.569876,0.435121,0.529694
20220603_111338.jpg,0,0.323578,0.511781,0.241071,0.253224
20220607_094355.jpg,0,0.461833,0.508625,0.291667,0.36975
20220607_094355.jpg,0,0.405,0.74925,0.169333,0.1865
20220607_094816.jpg,0,0.374669,0.548859,0.282407,0.207837
20220607_094835.jpg,0,0.469742,0.533854,0.290675,0.167411
20220607_094859.jpg,0,0.55291,0.58755,0.134921,0.14881
20220607_094953.jpg,0,0.4755,0.449875,0.358333,0.37925
20220607_094958.jpg,0,0.377315,0.547371,0.291005,0.332837
20220607_095007.jpg,0,0.515873,0.485367,0.248016,0.295635
20220607_095012.jpg,0,0.48545,0.584077,0.300265,0.445437
20220607_095021.jpg,0,0.557705,0.55878,0.191468,0.223214
20220607_095031.jpg,0,0.818948,0.497768,0.209325,0.219246
20220607_095035.jpg,0,0.5145,0.49875,0.219667,0.252
20220607_095039.jpg,0,0.331184,0.592882,0.228505,0.2562
20220607_095039.jpg,0,0.580522,0.484871,0.107474,0.125
20220607_095051.jpg,0,0.597167,0.4045,0.181667,0.2095
20220607_095051.jpg,0,0.252,0.319625,0.388667,0.44375
20220607_095058.jpg,0,0.493833,0.455,0.391667,0.471
20220607_095113.jpg,0,0.508054,0.660161,0.299329,0.655533
20220607_095121.jpg,0,0.288667,0.845316,0.175333,0.30719
20220607_095121.jpg,0,0.7355,0.559005,0.421,0.88199
20220607_095206.jpg,0,0.2305,0.355625,0.226333,0.23025
20220607_095206.jpg,0,0.665833,0.447625,0.222333,0.23125
20220607_095234.jpg,0,0.583288,0.623227,0.118904,0.144883
20220607_095237.jpg,0,0.5375,0.4175,0.357,0.3585
20220607_095259.jpg,0,0.491667,0.42175,0.187333,0.2125
20220607_095305.jpg,0,0.260913,0.414062,0.126984,0.142609
20220607_095305.jpg,0,0.598545,0.516245,0.179233,0.229415
20220607_095331.jpg,0,0.327167,0.443125,0.208333,0.28025
20220607_095331.jpg,0,0.9135,0.382125,0.173,0.26675
20220607_095353.jpg,0,0.629464,0.454861,0.172288,0.181052
20220607_095403.jpg,0,0.560333,0.466,0.244667,0.178
20220607_095403.jpg,0,0.8285,0.57425,0.108333,0.1095
20220607_095410.jpg,0,0.531581,0.591766,0.155754,0.138393
20220607_095431.jpg,0,0.4625,0.429,0.676333,0.779
20220607_095433.jpg,0,0.55506,0.433656,0.233135,0.279018
20220607_095446.jpg,0,0.496333,0.446625,0.380667,0.49175
20220607_095511.jpg,0,0.435185,0.553075,0.180556,0.174603
20220607_095511.jpg,0,0.726521,0.550967,0.308862,0.373264
20220607_095603.jpg,0,0.598667,0.3795,0.234667,0.2885
20220607_095605.jpg,0,0.609458,0.542287,0.26455,0.378224
20220607_095638.jpg,0,0.476696,0.527404,0.159955,0.167216
20220607_095638.jpg,0,0.808166,0.531083,0.177107,0.193352
20220607_095641.jpg,0,0.716931,0.487475,0.151455,0.153026
20220607_095647.jpg,0,0.424833,0.43475,0.623667,0.572
20220607_095651.jpg,0,0.5145,0.5145,0.480333,0.5125
20220607_095654.jpg,0,0.836144,0.621156,0.180225,0.218006
20220607_095654.jpg,0,0.945767,0.598462,0.066138,0.052579
20220607_095658.jpg,0,0.271164,0.631572,0.210979,0.232391
20220607_095658.jpg,0,0.465608,0.596974,0.04828,0.047619
20220607_095658.jpg,0,0.927745,0.533358,0.079696,0.106399
20220607_095721.jpg,0,0.587467,0.503968,0.20668,0.239583
20220607_095735.jpg,0,0.38704,0.50771,0.514886,0.271167
20220607_095741.jpg,0,0.397833,0.463875,0.305667,0.44875
